PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Josh Rosen,2560858,QB,ATL,Bye,,,,,,,,,,,,,97,0.00,,
Jake Rudock,2556232,QB,FA,Bye,,,,,,,,,,,,,98,0.00,,
Mason Rudolph,2560860,QB,PIT,SEA,,,,,,,,,,,,0.45,99,0.00,0.45,-0.45
Cooper Rush,2559242,QB,DAL,@NE,,,,,,,,,,,,0.68,100,0.00,0.68,-0.68
Matt Ryan,310,QB,ATL,Bye,,,,,,,,,,,,,101,0.00,,
Brett Rypien,2562718,QB,DEN,LV,,,,,,,,,,,,0.00,102,0.00,0.0,0.0
Matt Schaub,2505982,QB,FA,Bye,,,,,,,,,,,,,103,0.00,,
Kyle Shurmur,2562731,QB,WAS,KC,,,,,,,,,,,,0.00,104,0.00,0.0,0.0
Trevor Siemian,2553457,QB,NO,Bye,,,,,,,,,,,,,105,0.00,,
Reid Sinnett,2565255,QB,PHI,TB,,,,,,,,,,,,0.00,106,0.00,0.0,0.0
Alex Smith,2506340,QB,FA,Bye,,,,,,,,,,,,,107,0.00,,
Nate Stanley,2564577,QB,MIN,@CAR,,,,,,,,,,,,,108,0.00,,
Drew Stanton,2495748,QB,FA,Bye,,,,,,,,,,,,,109,0.00,,
Tommy Stevens,2564697,QB,FA,Bye,,,,,,,,,,,,,110,0.00,,
Easton Stick,2562745,QB,LAC,@BAL,,,,,,,,,,,,0.00,111,0.00,0.0,0.0
Jarrett Stidham,2562746,QB,NE,DAL,,,,,,,,,,,,0.00,112,0.00,0.0,0.0
Chris Streveler,2563458,QB,ARI,@CLE,,,,,,,,,,,,0.00,113,0.00,0.0,0.0
Nate Sudfeld,2555427,QB,SF,Bye,,,,,,,,,,,,,114,0.00,,
Tyrod Taylor,2495240,QB,HOU,@IND,,,,,,,,,,,,0.00,115,0.00,0.0,0.0
Clayton Thorson,2562762,QB,FA,Bye,,,,,,,,,,,,,116,0.00,,
Kyle Trask,2566571,QB,TB,@PHI,,,,,,,,,,,,0.00,117,0.00,0.0,0.0
Mitchell Trubisky,2558008,QB,BUF,@TEN,,,,,,,,,,,,0.58,118,0.00,0.58,-0.58
P.J. Walker,2558904,QB,CAR,MIN,,,,,,,,,,,,0.43,119,0.00,0.43,-0.43
Deshaun Watson,2558063,QB,HOU,@IND,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Davis Webb,2557897,QB,BUF,@TEN,,,,,,,,,,,,0.00,121,0.00,0.0,0.0
Mike White,2560929,QB,NYJ,Bye,,,,,,,,,,,,,122,0.00,,
Russell Wilson,2532975,QB,SEA,@PIT,,,,,,,,,,,,,123,0.00,,
Zach Wilson,2566391,QB,NYJ,Bye,,,,,,,,,,,,,124,0.00,,
Jameis Winston,2552033,QB,NO,Bye,,,,,,,,,,,,,125,0.00,,
Logan Woodside,2560942,QB,TEN,BUF,,,,,,,,,,,,0.55,126,0.00,0.55,-0.55
Colt McCoy,497123,QB,ARI,@CLE,,,,-3,,,,,,,,0.50,127,-0.30,0.5,-0.8
John Wolford,2561718,QB,LA,@NYG,,1,,-1,,,,,,,,0.66,128,-2.10,0.66,-2.76
