PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Saquon Barkley,2560968,RB,NYG,@KC,,,,,,,,,,,,0.00,93,0.00,0.0,0.0
Nick Bawden,2560972,RB,NYJ,CIN,,,,,,,,,,,,0.00,94,0.00,0.0,0.0
Le'Veon Bell,2540175,RB,BAL,Bye,,,,,,,,,,,,,95,0.00,,
Levante Bellamy,2563878,RB,DEN,WAS,,,,,,,,,,,,,96,0.00,,
Eno Benjamin,2564889,RB,ARI,GB,,,,,,,,,,,,0.00,97,0.00,0.0,0.0
Khari Blasingame,2562869,RB,TEN,@IND,,,,,,,,,,,,,98,0.00,,
Reggie Bonnafon,2561184,RB,CAR,@ATL,,,,,,,,,,,,0.00,99,0.00,0.0,0.0
Mike Boone,2561099,RB,DEN,WAS,,,,,,,,,,,,1.89,100,0.00,1.89,-1.89
Darius Bradwell,2565015,RB,LAC,NE,,,,,,,,,,,,0.00,101,0.00,0.0,0.0
Matt Breida,2558918,RB,BUF,MIA,,,,,,,,,,,,0.00,102,0.00,0.0,0.0
Gary Brightwell,2566364,RB,NYG,@KC,,,,,,,,,,,,1.37,103,0.00,1.37,-1.37
Tony Brooks-James,2563300,RB,FA,Bye,,,,,,,,,,,,,104,0.00,,
Malcolm Brown,2552382,RB,MIA,@BUF,,,,,,,,,,,,,105,0.00,,
Spencer Brown,2565558,RB,CAR,@ATL,,,,,,,,,,,,0.00,106,0.00,0.0,0.0
Michael Burton,2552636,RB,KC,NYG,,,,,,,,,,,,0.70,107,0.00,0.7,-0.7
Jason Cabinda,2560986,RB,DET,PHI,,,,,,,,,,,,0.37,108,0.00,0.37,-0.37
Raymond Calais,2565207,RB,LA,@HOU,,,,,,,,,,,,,109,0.00,,
Patrick Carr,2565138,RB,FA,Bye,,,,,,,,,,,,,110,0.00,,
Chris Carson,2558865,RB,SEA,JAX,,,,,,,,,,,,,111,0.00,,
Jordan Chunn,2561308,RB,FA,Bye,,,,,,,,,,,,,112,0.00,,
Darius Clark,2565561,RB,FA,Bye,,,,,,,,,,,,,113,0.00,,
Corey Clement,2559150,RB,DAL,@MIN,,,,,,,,,,,,1.21,114,0.00,1.21,-1.21
Tarik Cohen,2558250,RB,CHI,SF,,,,,,,,,,,,,115,0.00,,
Tevin Coleman,2552453,RB,NYJ,CIN,,,,,,,,,,,,0.00,116,0.00,0.0,0.0
Nathan Cottrell,2564175,RB,JAX,@SEA,,,,,,,,,,,,0.00,117,0.00,0.0,0.0
Damarea Crockett,2563223,RB,DEN,WAS,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
Mikey Daniel,2563476,RB,FA,Bye,,,,,,,,,,,,,119,0.00,,
Matt Dayes,2557987,RB,FA,Bye,,,,,,,,,,,,,120,0.00,,
Gerrid Doaks,2566277,RB,MIA,@BUF,,,,,,,,,,,,0.00,121,0.00,0.0,0.0
J.K. Dobbins,2563548,RB,BAL,Bye,,,,,,,,,,,,,122,0.00,,
Rico Dowdle,2565295,RB,DAL,@MIN,,,,,,,,,,,,,123,0.00,,
Kenyan Drake,2555230,RB,LV,Bye,,,,,,,,,,,,,124,0.00,,
Trey Edmunds,2559325,RB,PIT,@CLE,,,,,,,,,,,,0.00,125,0.00,0.0,0.0
Gus Edwards,2561324,RB,BAL,Bye,,,,,,,,,,,,,126,0.00,,
Clyde Edwards-Helaire,2564271,RB,KC,NYG,,,,,,,,,,,,,127,0.00,,
Travis Etienne,2566157,RB,JAX,@SEA,,,,,,,,,,,,,128,0.00,,
Chris Evans,2565944,RB,CIN,@NYJ,,,,,,,,,,,,0.00,129,0.00,0.0,0.0
Darrynton Evans,2564043,RB,TEN,@IND,,,,,,,,,,,,,130,0.00,,
Tavien Feaster,2564187,RB,ARI,GB,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
D'Onta Foreman,2557994,RB,TEN,@IND,,,,,,,,,,,,0.00,132,0.00,0.0,0.0
D.J. Foster,2556528,RB,FA,Bye,,,,,,,,,,,,,133,0.00,,
Devonta Freeman,2543583,RB,BAL,Bye,,,,,,,,,,,,,134,0.00,,
Jake Funk,2566208,RB,LA,@HOU,,,,,,,,,,,,,135,0.00,,
Tyler Gaffney,2543655,RB,FA,Bye,,,,,,,,,,,,,136,0.00,,
Wayne Gallman,2557952,RB,ATL,CAR,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Cullen Gillaspia,2562906,RB,NYG,@KC,,,,,,,,,,,,0.00,138,0.00,0.0,0.0
Garrett Groshek,2565645,RB,FA,Bye,,,,,,,,,,,,,139,0.00,,
Pete Guerrerio,2565539,RB,FA,Bye,,,,,,,,,,,,,140,0.00,,
Todd Gurley,2552475,RB,FA,Bye,,,,,,,,,,,,,141,0.00,,
Javian Hawkins,2566689,RB,LA,@HOU,,,,,,,,,,,,0.00,142,0.00,0.0,0.0
Brian Hill,2558112,RB,FA,Bye,,,,,,,,,,,,,143,0.00,,
Justice Hill,2562407,RB,BAL,Bye,,,,,,,,,,,,,144,0.00,,
Kylin Hill,2566076,RB,GB,@ARI,,,,,,,,,,,,,145,0.00,,
Dontrell Hilliard,2561461,RB,TEN,@IND,,,,,,,,,,,,0.60,146,0.00,0.6,-0.6
Josh Hokit,2565111,RB,SF,@CHI,,,,,,,,,,,,0.00,147,0.00,0.0,0.0
Elijah Holyfield,2562664,RB,CIN,@NYJ,,,,,,,,,,,,0.00,148,0.00,0.0,0.0
Kareem Hunt,2557917,RB,CLE,PIT,,,,,,,,,,,,,149,0.00,,
Caleb Huntley,2566692,RB,ATL,CAR,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Jason Huntley,2563938,RB,PHI,@DET,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Alec Ingold,2562288,RB,LV,Bye,,,,,,,,,,,,,152,0.00,,
Deon Jackson,2565603,RB,IND,TEN,,,,,,,,,,,,1.65,153,0.00,1.65,-1.65
Josh Jacobs,2562377,RB,LV,Bye,,,,,,,,,,,,,154,0.00,,
Andy Janovich,2555432,RB,CLE,PIT,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Duke Johnson,2552461,RB,MIA,@BUF,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
Kerryon Johnson,2560765,RB,FA,Bye,,,,,,,,,,,,,157,0.00,,
Tony Jones,2564679,RB,NO,TB,,,,,,,,,,,,,158,0.00,,
Xavier Jones,2564364,RB,LA,@HOU,,,,,,,,,,,,,159,0.00,,
Joshua Kelley,2565054,RB,LAC,NE,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
John Kelly,2560777,RB,CLE,PIT,,,,,,,,,,,,1.54,161,0.00,1.54,-1.54
Adrian Killins Jr.,2564841,RB,DEN,WAS,,,,,,,,,,,,,162,0.00,,
Benny LeMay,2563794,RB,FA,Bye,,,,,,,,,,,,,163,0.00,,
Dion Lewis,2495469,RB,FA,Bye,,,,,,,,,,,,,164,0.00,,
Marlon Mack,2558123,RB,IND,TEN,,,,,,,,,,,,3.75,165,0.00,3.75,-3.75
Ben Mason,2565845,RB,FA,Bye,,,,,,,,,,,,,166,0.00,,
Christian McCaffrey,2557997,RB,CAR,@ATL,,,,,,,,,,,,0.00,167,0.00,0.0,0.0
LeSean McCoy,79607,RB,FA,Bye,,,,,,,,,,,,,168,0.00,,
Nate McCrary,2566617,RB,BAL,Bye,,,,,,,,,,,,,169,0.00,,
Elijah McGuire,2557934,RB,KC,NYG,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
Jerick McKinnon,2543715,RB,KC,NYG,,,,,,,,,,,,4.60,171,0.00,4.6,-4.6
Lamar Miller,2533034,RB,NO,TB,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Dedrick Mills,2566905,RB,FA,Bye,,,,,,,,,,,,,173,0.00,,
Taquan Mizzell,2558975,RB,FA,Bye,,,,,,,,,,,,,174,0.00,,
David Montgomery,2562502,RB,CHI,SF,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Alfred Morris,2533457,RB,FA,Bye,,,,,,,,,,,,,176,0.00,,
Raheem Mostert,2553728,RB,SF,@CHI,,,,,,,,,,,,,177,0.00,,
Khalfani Muhammad,2558861,RB,FA,Bye,,,,,,,,,,,,,178,0.00,,
Latavius Murray,2541161,RB,BAL,Bye,,,,,,,,,,,,,179,0.00,,
Gabe Nabers,2565066,RB,LAC,NE,,,,,,,,,,,,0.00,180,0.00,0.0,0.0
Kene Nwangwu,2566313,RB,MIN,DAL,,,,,,,,,,,,2.14,181,0.00,2.14,-2.14
Qadree Ollison,2562797,RB,ATL,CAR,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
Sewo Olonilua,2563857,RB,DAL,@MIN,,,,,,,,,,,,,183,0.00,,
Devine Ozigbo,2562409,RB,JAX,@SEA,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Jacques Patrick,2563737,RB,FA,Bye,,,,,,,,,,,,,185,0.00,,
Malcolm Perry,2564484,RB,NE,@LAC,,,,,,,,,,,,,186,0.00,,
Senorise Perry,2550633,RB,FA,Bye,,,,,,,,,,,,,187,0.00,,
Adrian Peterson,2507164,RB,TEN,@IND,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Artavis Pierce,2565417,RB,CHI,SF,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Sandro Platzgummer,2565523,RB,NYG,@KC,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
C.J. Prosise,2555417,RB,FA,Bye,,,,,,,,,,,,,191,0.00,,
Trey Ragas,2565654,RB,LV,Bye,,,,,,,,,,,,,192,0.00,,
Craig Reynolds,2562834,RB,DET,PHI,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Patrick Ricard,2558990,RB,BAL,Bye,,,,,,,,,,,,,194,0.00,,
Jalen Richard,2556885,RB,LV,Bye,,,,,,,,,,,,,195,0.00,,
Theo Riddick,2540020,RB,FA,Bye,,,,,,,,,,,,,196,0.00,,
Jaylen Samuels,2560862,RB,HOU,LA,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Miles Sanders,2562722,RB,PHI,@DET,,,,,,,,,,,,,198,0.00,,
Mekhi Sargent,2566962,RB,LA,@HOU,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Jordan Scarlett,2562725,RB,FA,Bye,,,,,,,,,,,,,200,0.00,,
Stevie Scott III,2565705,RB,FA,Bye,,,,,,,,,,,,,201,0.00,,
Trey Sermon,2566544,RB,SF,@CHI,,,,,,,,,,,,2.90,202,0.00,2.9,-2.9
Anthony Sherman,2495340,RB,FA,Bye,,,,,,,,,,,,,203,0.00,,
Ito Smith,2559924,RB,FA,Bye,,,,,,,,,,,,,204,0.00,,
Keith Smith,2550400,RB,ATL,CAR,,,,,,,,,,,,1.08,205,0.00,1.08,-1.08
Rodney Smith,2563680,RB,FA,Bye,,,,,,,,,,,,,206,0.00,,
Johnny Stanton,2561489,RB,CLE,PIT,,,,,,,,,,,,0.79,207,0.00,0.79,-0.79
Mason Stokke,2565579,RB,FA,Bye,,,,,,,,,,,,,208,0.00,,
J.J. Taylor,2564640,RB,NE,@LAC,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
Patrick Taylor,2564040,RB,GB,@ARI,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Chris Thompson,2540011,RB,FA,Bye,,,,,,,,,,,,,211,0.00,,
Darwin Thompson,2562832,RB,TB,@NO,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Ke'Shawn Vaughn,2565258,RB,TB,@NO,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Danny Vitale,2555218,RB,FA,Bye,,,,,,,,,,,,,214,0.00,,
Christian Wade,2562896,RB,BUF,MIA,,,,,,,,,,,,,215,0.00,,
Austin Walter,2563138,RB,NYJ,CIN,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
DeAndre Washington,2555464,RB,FA,Bye,,,,,,,,,,,,,217,0.00,,
Dwayne Washington,2556118,RB,NO,TB,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Derek Watt,2555220,RB,PIT,@CLE,,,,,,,,,,,,0.30,219,0.00,0.3,-0.3
Mike Weber,2562775,RB,FA,Bye,,,,,,,,,,,,,220,0.00,,
James White,2543773,RB,NE,@LAC,,,,,,,,,,,,,221,0.00,,
Jordan Wilkins,2560933,RB,JAX,@SEA,,,,,,,,,,,,0.00,222,0.00,0.0,0.0
Antonio Williams,2565393,RB,BUF,MIA,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Dexter Williams,2562784,RB,FA,Bye,,,,,,,,,,,,,224,0.00,,
Jamaal Williams,2558204,RB,DET,PHI,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Jonathan Williams,2555227,RB,FA,Bye,,,,,,,,,,,,,226,0.00,,
Pooka Williams Jr.,2566788,RB,CIN,@NYJ,,,,,,,,,,,,0.00,227,0.00,0.0,0.0
Trayveon Williams,2562600,RB,CIN,@NYJ,,,,,,,,,,,,2.77,228,0.00,2.77,-2.77
Ty'Son Williams,2565542,RB,BAL,Bye,,,,,,,,,,,,,229,0.00,,
Jeff Wilson,2560938,RB,SF,@CHI,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
T.J. Yeldon,2552471,RB,FA,Bye,,,,,,,,,,,,,231,0.00,,
Kalen Ballage,2560967,RB,PIT,@CLE,,,,-3,,,,,,,,1.99,232,-0.30,1.99,-2.29
Damien Williams,2550512,RB,CHI,SF,,,,-3,,,,,,,,5.57,233,-0.30,5.57,-5.87
