PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Shakur Brown,2565774,DB,FA,Bye,,,,,,,,,,,,,,,,,,,230,0.00,,
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,231,0.00,,
Artie Burns,2555344,DB,CHI,@TB,,,,,,,,,,,,,,,,,,0.00,232,0.00,0.0,0.0
Eric Burrell,2565696,DB,FA,Bye,,,,,,,,,,,,,,,,,,,233,0.00,,
Juston Burris,2555313,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,,234,0.00,,
Deante Burton,2559109,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,235,0.00,,
Deon Bush,2555155,DB,CHI,@TB,,,,,,,,,,,,,,,,,,,236,0.00,,
Malcolm Butler,2550613,DB,FA,Bye,,,,,,,,,,,,,,,,,,,237,0.00,,
Camryn Bynum,2566295,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,238,0.00,,
Elijah Campbell,2561455,DB,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,239,0.00,0.0,0.0
Ibraheim Campbell,2552605,DB,IND,@SF,,,,,,,,,,,,,,,,,,,240,0.00,,
Tevaughn Campbell,2562806,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,241,0.00,,
Tyson Campbell,2566151,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,242,0.00,,
Maurice Canady,2555178,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,243,0.00,,
T.J. Carrie,2550164,DB,IND,@SF,,,,,,,,,,,,,,,,,,,244,0.00,,
Jamal Carter,2559321,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,245,0.00,0.0,0.0
Andre Chachere,2561016,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.69,246,0.00,0.69,-0.69
Patrick Chung,71251,DB,FA,Bye,,,,,,,,,,,,,,,,,,,247,0.00,,
Andre Cisco,2566154,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,248,0.00,,
Chris Claybrooks,2564169,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,249,0.00,,
Adrian Colbert,2558857,DB,FA,Bye,,,,,,,,,,,,,,,,,,,250,0.00,,
Justin Coleman,2553637,DB,MIA,ATL,,,,,,,,,,,,,,,,,,2.48,251,0.00,2.48,-2.48
Chris Cooper,2561429,DB,TB,CHI,,,,,,,,,,,,,,,,,,0.00,252,0.00,0.0,0.0
Shaun Crawford,2565642,DB,FA,Bye,,,,,,,,,,,,,,,,,,,253,0.00,,
Xavier Crawford,2562515,DB,CHI,@TB,,,,,,,,,,,,,,,,,,2.78,254,0.00,2.78,-2.78
Ken Crawley,2556735,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,255,0.00,0.0,0.0
Jordan Dangerfield,2541696,DB,FA,Bye,,,,,,,,,,,,,,,,,,,256,0.00,,
DJ Daniel,2566653,DB,FA,Bye,,,,,,,,,,,,,,,,,,,257,0.00,,
Cameron Dantzler,2564526,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,258,0.00,,
Carlton Davis,2561039,DB,TB,CHI,,,,,,,,,,,,,,,,,,,259,0.00,,
Javaris Davis,2564265,DB,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,260,0.00,0.0,0.0
Michael Davis,2559164,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,261,0.00,,
Sean Davis,2555386,DB,NE,NYJ,,,,,,,,,,,,,,,,,,0.00,262,0.00,0.0,0.0
Shawn Davis,2565597,DB,GB,WAS,,,,,,,,,,,,,,,,,,0.00,263,0.00,0.0,0.0
Duke Dawson,2561040,DB,DEN,@CLE,,,,,,,,,,,,,,,,,,0.00,264,0.00,0.0,0.0
Divine Deablo,2566253,DB,LV,PHI,,,,,,,,,,,,,,,,,,0.93,265,0.00,0.93,-0.93
Stephen Denmark,2562874,DB,FA,Bye,,,,,,,,,,,,,,,,,,,266,0.00,,
Darqueze Dennard,2543474,DB,IND,@SF,,,,,,,,,,,,,,,,,,0.00,267,0.00,0.0,0.0
Trevon Diggs,2563836,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,268,0.00,,
Khalil Dorsey,2565336,DB,BAL,CIN,,,,,,,,,,,,,,,,,,,269,0.00,,
Quinton Dunbar,2553796,DB,FA,Bye,,,,,,,,,,,,,,,,,,,270,0.00,,
Isaiah Dunn,2565720,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,0.95,271,0.00,0.95,-0.95
Terrell Edmunds,2560712,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,272,0.00,,
Mike Edwards,2562259,DB,TB,CHI,,,,,,,,,,,,,,,,,,4.60,273,0.00,4.6,-4.6
Corn Elder,2558171,DB,WAS,@GB,,,,,,,,,,,,,,,,,,1.42,274,0.00,1.42,-1.42
Tino Ellis,2564670,DB,FA,Bye,,,,,,,,,,,,,,,,,,,275,0.00,,
Deshazor Everett,2553710,DB,WAS,@GB,,,,,,,,,,,,,,,,,,0.86,276,0.00,0.86,-0.86
Caleb Farley,2566106,DB,TEN,KC,,,,,,,,,,,,,,,,,,,277,0.00,,
Mark Fields,2562442,DB,FA,Bye,,,,,,,,,,,,,,,,,,,278,0.00,,
Minkah Fitzpatrick,2560725,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,279,0.00,,
Mike Ford,2561527,DB,DEN,@CLE,,,,,,,,,,,,,,,,,,0.00,280,0.00,0.0,0.0
Paris Ford,2566205,DB,FA,Bye,,,,,,,,,,,,,,,,,,,281,0.00,,
Rudy Ford,2558174,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,282,0.00,,
Darrick Forrest,2566598,DB,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,283,0.00,0.0,0.0
Kavon Frazier,2555536,DB,FA,Bye,,,,,,,,,,,,,,,,,,,284,0.00,,
Kyle Fuller,2543681,DB,DEN,@CLE,,,,,,,,,,,,,,,,,,2.56,285,0.00,2.56,-2.56
Kristian Fulton,2564046,DB,TEN,KC,,,,,,,,,,,,,,,,,,,286,0.00,,
Innis Gaines,2565591,DB,GB,WAS,,,,,,,,,,,,,,,,,,0.00,287,0.00,0.0,0.0
Phillip Gaines,2543851,DB,FA,Bye,,,,,,,,,,,,,,,,,,,288,0.00,,
Rashaan Gaulden,2560775,DB,FA,Bye,,,,,,,,,,,,,,,,,,,289,0.00,,
Jake Gervase,2563306,DB,LA,DET,,,,,,,,,,,,,,,,,,0.00,290,0.00,0.0,0.0
Mark Gilbert,2565783,DB,DET,@LA,,,,,,,,,,,,,,,,,,0.00,291,0.00,0.0,0.0
Tyree Gillespie,2566256,DB,LV,PHI,,,,,,,,,,,,,,,,,,0.72,292,0.00,0.72,-0.72
Alohi Gilman,2565042,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,293,0.00,,
Stephon Gilmore,2533062,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,0.00,294,0.00,0.0,0.0
Tashaun Gipson,2532848,DB,CHI,@TB,,,,,,,,,,,,,,,,,,0.00,295,0.00,0.0,0.0
Jeff Gladney,2564541,DB,FA,Bye,,,,,,,,,,,,,,,,,,,296,0.00,,
C.J. Goodwin,2550767,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,297,0.00,,
Tay Gowan,2566427,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.00,298,0.00,0.0,0.0
Thomas Graham Jr.,2565923,DB,CHI,@TB,,,,,,,,,,,,,,,,,,0.00,299,0.00,0.0,0.0
A.J. Green,2563782,DB,CLE,DEN,,,,,,,,,,,,,,,,,,0.00,300,0.00,0.0,0.0
Raven Greene,2561207,DB,FA,Bye,,,,,,,,,,,,,,,,,,,301,0.00,,
Olaijah Griffin,2566635,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,302,0.00,,
Shaquill Griffin,2558259,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,303,0.00,,
Joe Haden,496733,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,304,0.00,,
Javon Hagan,2565219,DB,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,305,0.00,0.0,0.0
Nate Hairston,2558108,DB,DEN,@CLE,,,,,,,,,,,,,,,,,,0.91,306,0.00,0.91,-0.91
Darren Hall,2565821,DB,ATL,@MIA,,,,,,,,,,,,,,,,,,2.67,307,0.00,2.67,-2.67
Kemon Hall,2562975,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,308,0.00,,
Tyler Hall,2563497,DB,LA,DET,,,,,,,,,,,,,,,,,,0.00,309,0.00,0.0,0.0
Damar Hamlin,2565872,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,310,0.00,,
Saquan Hampton,2562658,DB,FA,Bye,,,,,,,,,,,,,,,,,,,311,0.00,,
Harrison Hand,2564547,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,312,0.00,,
Justin Hardee,2559181,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,0.00,313,0.00,0.0,0.0
Madre Harper,2564421,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,0.00,314,0.00,0.0,0.0
Anthony Harris,2553655,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.00,315,0.00,0.0,0.0
Brontae Harris,2566217,DB,FA,Bye,,,,,,,,,,,,,,,,,,,316,0.00,,
Chris Harris,2530510,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,317,0.00,,
Tim Harris,2562949,DB,CLE,DEN,,,,,,,,,,,,,,,,,,0.00,318,0.00,0.0,0.0
Myles Hartsfield,2563644,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,0.00,319,0.00,0.0,0.0
J.T. Hassell,2563045,DB,FA,Bye,,,,,,,,,,,,,,,,,,,320,0.00,,
Jeff Heath,2541832,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.74,321,0.00,0.74,-0.74
Trayvon Henderson,2561339,DB,CIN,@BAL,,,,,,,,,,,,,,,,,,0.00,322,0.00,0.0,0.0
Tre Herndon,2561340,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,323,0.00,,
Gavin Heslop,2565156,DB,SEA,NO,,,,,,,,,,,,,,,,,,0.00,324,0.00,0.0,0.0
Alijah Holder,2562572,DB,FA,Bye,,,,,,,,,,,,,,,,,,,325,0.00,,
Nate Holley,2561627,DB,FA,Bye,,,,,,,,,,,,,,,,,,,326,0.00,,
Ka'dar Hollman,2562940,DB,NYG,CAR,,,,,,,,,,,,,,,,,,0.00,327,0.00,0.0,0.0
Amani Hooker,2562666,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,328,0.00,0.0,0.0
Malik Hooker,2558060,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,329,0.00,,
Jaycee Horn,2565893,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,,330,0.00,,
Jameson Houston,2563791,DB,FA,Bye,,,,,,,,,,,,,,,,,,,331,0.00,,
JuJu Hughes,2564352,DB,LA,DET,,,,,,,,,,,,,,,,,,1.14,332,0.00,1.14,-1.14
Mike Hughes,2560746,DB,KC,@TEN,,,,,,,,,,,,,,,,,,6.41,333,0.00,6.41,-6.41
Micah Hyde,2539240,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,334,0.00,,
J.T. Ibe,2565570,DB,FA,Bye,,,,,,,,,,,,,,,,,,,335,0.00,,
Noah Igbinoghene,2564457,DB,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,336,0.00,0.0,0.0
Bennett Jackson,2543834,DB,FA,Bye,,,,,,,,,,,,,,,,,,,337,0.00,,
Chris Jackson,2564049,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,338,0.00,0.0,0.0
Dane Jackson,2563614,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,339,0.00,,
Josh Jackson,2560755,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,340,0.00,0.0,0.0
Lamar Jackson,2565513,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,0.00,341,0.00,0.0,0.0
Mike Jackson,2562434,DB,SEA,NO,,,,,,,,,,,,,,,,,,0.00,342,0.00,0.0,0.0
Robert Jackson,2561434,DB,FA,Bye,,,,,,,,,,,,,,,,,,,343,0.00,,
William Jackson,2556367,DB,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,344,0.00,0.0,0.0
Michael Jacquet,2564835,DB,FA,Bye,,,,,,,,,,,,,,,,,,,345,0.00,,
Natrell Jamerson,2560759,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,0.00,346,0.00,0.0,0.0
Craig James,2561486,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.00,347,0.00,0.0,0.0
Derwin James,2560760,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,348,0.00,,
Shemar Jean-Charles,2566079,DB,GB,WAS,,,,,,,,,,,,,,,,,,1.69,349,0.00,1.69,-1.69
Rayshawn Jenkins,2558182,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,350,0.00,,
Isaiah Johnson,2562675,DB,FA,Bye,,,,,,,,,,,,,,,,,,,351,0.00,,
Jamar Johnson,2566031,DB,DEN,@CLE,,,,,,,,,,,,,,,,,,0.00,352,0.00,0.0,0.0
Jaquan Johnson,2562676,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,353,0.00,,
Kevin Johnson,2552261,DB,FA,Bye,,,,,,,,,,,,,,,,,,,354,0.00,,
Taron Johnson,2560766,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,355,0.00,,
Jonathan Jones,2556571,DB,NE,NYJ,,,,,,,,,,,,,,,,,,,356,0.00,,
Josh Jones,2558119,DB,IND,@SF,,,,,,,,,,,,,,,,,,3.53,357,0.00,3.53,-3.53
Karl Joseph,2555342,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,358,0.00,,
Kelvin Joseph,2566010,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,359,0.00,,
Lamarcus Joyner,2543492,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,,360,0.00,,
Jalen Julius,2564289,DB,FA,Bye,,,,,,,,,,,,,,,,,,,361,0.00,,
Joshua Kalu,2560776,DB,NYG,CAR,,,,,,,,,,,,,,,,,,,362,0.00,,
Damontae Kazee,2558184,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,363,0.00,,
Jayron Kearse,2555156,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,364,0.00,,
Bopete Keyes,2564292,DB,IND,@SF,,,,,,,,,,,,,,,,,,1.36,365,0.00,1.36,-1.36
Miles Killebrew,2555315,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,366,0.00,,
Kevin King,2557996,DB,GB,WAS,,,,,,,,,,,,,,,,,,0.00,367,0.00,0.0,0.0
Luther Kirk,2565304,DB,ATL,@MIA,,,,,,,,,,,,,,,,,,0.00,368,0.00,0.0,0.0
Dre Kirkpatrick,2533060,DB,SF,IND,,,,,,,,,,,,,,,,,,2.54,369,0.00,2.54,-2.54
Chris Lammons,2561226,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.54,370,0.00,0.54,-0.54
Nevin Lawson,2543872,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,371,0.00,,
Justin Layne,2562479,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,372,0.00,,
Richard LeCounte III,2565977,DB,CLE,DEN,,,,,,,,,,,,,,,,,,0.00,373,0.00,0.0,0.0
Deommodore Lenoir,2566535,DB,SF,IND,,,,,,,,,,,,,,,,,,0.00,374,0.00,0.0,0.0
Cam Lewis,2563205,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,375,0.00,,
Donnie Lewis,2562910,DB,FA,Bye,,,,,,,,,,,,,,,,,,,376,0.00,,
Jourdan Lewis,2557920,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,377,0.00,,
Zane Lewis,2564928,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,,378,0.00,,
Jordan Lucas,2555542,DB,IND,@SF,,,,,,,,,,,,,,,,,,,379,0.00,,
Cole Luke,2558968,DB,FA,Bye,,,,,,,,,,,,,,,,,,,380,0.00,,
Dylan Mabin,2563029,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,381,0.00,0.0,0.0
Dean Marlowe,2553562,DB,DET,@LA,,,,,,,,,,,,,,,,,,0.00,382,0.00,0.0,0.0
Iman Marshall,2562961,DB,BAL,CIN,,,,,,,,,,,,,,,,,,0.00,383,0.00,0.0,0.0
Trey Marshall,2561370,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,384,0.00,,
Arthur Maulet,2559087,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,385,0.00,,
Nick McCloud,2566638,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,386,0.00,,
Bradley McDougald,2539243,DB,FA,Bye,,,,,,,,,,,,,,,,,,,387,0.00,,
Sherrick McManis,494289,DB,FA,Bye,,,,,,,,,,,,,,,,,,,388,0.00,,
Zech McPhearson,2566406,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.75,389,0.00,0.75,-0.75
Torry McTyer,2559053,DB,WAS,@GB,,,,,,,,,,,,,,,,,,,390,0.00,,
Quenton Meeks,2560808,DB,FA,Bye,,,,,,,,,,,,,,,,,,,391,0.00,,
Ifeatu Melifonwu,2566064,DB,DET,@LA,,,,,,,,,,,,,,,,,,,392,0.00,,
Rashaan Melvin,2541200,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,0.00,393,0.00,0.0,0.0
Josh Metellus,2564568,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,394,0.00,,
Doug Middleton,2556617,DB,FA,Bye,,,,,,,,,,,,,,,,,,,395,0.00,,
Herb Miller,2563153,DB,FA,Bye,,,,,,,,,,,,,,,,,,,396,0.00,,
Jordan Miller,2562497,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,397,0.00,0.0,0.0
Chris Milton,2556394,DB,FA,Bye,,,,,,,,,,,,,,,,,,,398,0.00,,
Jovante Moffatt,2563797,DB,CLE,DEN,,,,,,,,,,,,,,,,,,0.00,399,0.00,0.0,0.0
Joshua Moon,2563265,DB,FA,Bye,,,,,,,,,,,,,,,,,,,400,0.00,,
Tarvarius Moore,2561117,DB,SF,IND,,,,,,,,,,,,,,,,,,,401,0.00,,
Jimmy Moreland,2562858,DB,HOU,@ARI,,,,,,,,,,,,,,,,,,0.00,402,0.00,0.0,0.0
TJ Morrison,2565651,DB,FA,Bye,,,,,,,,,,,,,,,,,,,403,0.00,,
Parnell Motley,2565237,DB,DET,@LA,,,,,,,,,,,,,,,,,,0.00,404,0.00,0.0,0.0
Israel Mukuamu,2566013,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,405,0.00,,
Trayvon Mullen,2562380,DB,LV,PHI,,,,,,,,,,,,,,,,,,,406,0.00,,
Sean Murphy-Bunting,2562635,DB,TB,CHI,,,,,,,,,,,,,,,,,,,407,0.00,,
Kai Nacua,2559220,DB,SF,IND,,,,,,,,,,,,,,,,,,,408,0.00,,
Siran Neal,2560818,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,409,0.00,,
Sharrod Neasman,2556443,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,7.35,410,0.00,7.35,-7.35
Nick Nelson,2560819,DB,IND,@SF,,,,,,,,,,,,,,,,,,,411,0.00,,
Picasso Nelson,2563002,DB,FA,Bye,,,,,,,,,,,,,,,,,,,412,0.00,,
Keisean Nixon,2562938,DB,LV,PHI,,,,,,,,,,,,,,,,,,1.33,413,0.00,1.33,-1.33
Tre Norwood,2566463,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,414,0.00,,
Michael Ojemudia,2563908,DB,DEN,@CLE,,,,,,,,,,,,,,,,,,0.00,415,0.00,0.0,0.0
Jeff Okudah,2563944,DB,DET,@LA,,,,,,,,,,,,,,,,,,,416,0.00,,
Isaiah Oliver,2560830,DB,ATL,@MIA,,,,,,,,,,,,,,,,,,,417,0.00,,
Kareem Orr,2563274,DB,LA,DET,,,,,,,,,,,,,,,,,,0.00,418,0.00,0.0,0.0
Jonathan Owens,2561255,DB,HOU,@ARI,,,,,,,,,,,,,,,,,,0.00,419,0.00,0.0,0.0
Steven Parker,2561256,DB,NYG,CAR,,,,,,,,,,,,,,,,,,0.00,420,0.00,0.0,0.0
Will Parks,2556278,DB,SF,IND,,,,,,,,,,,,,,,,,,0.00,421,0.00,0.0,0.0
Jomal Wiltz,2559283,DB,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,422,0.00,0.0,0.0
Jordyn Peters,2565750,DB,FA,Bye,,,,,,,,,,,,,,,,,,,423,0.00,,
Marcus Peters,2552488,DB,BAL,CIN,,,,,,,,,,,,,,,,,,,424,0.00,,
Kevin Peterson,2556764,DB,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,425,0.00,0.0,0.0
Patrick Peterson,2495504,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,426,0.00,,
James Pierre,2565003,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,427,0.00,,
Jason Pinnock,2565753,DB,NYJ,@NE,,,,,,,,,,,,,,,,,,1.19,428,0.00,1.19,-1.19
Brian Poole,2556445,DB,NE,NYJ,,,,,,,,,,,,,,,,,,0.00,429,0.00,0.0,0.0
Jordan Poyer,2539290,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,430,0.00,,
Troy Pride,2563662,DB,CAR,@NYG,,,,,,,,,,,,,,,,,,,431,0.00,,
Glover Quin,71441,DB,FA,Bye,,,,,,,,,,,,,,,,,,,432,0.00,,
Damarious Randall,2552389,DB,FA,Bye,,,,,,,,,,,,,,,,,,,433,0.00,,
Jeremy Reaves,2561394,DB,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,434,0.00,0.0,0.0
Will Redmond,2555545,DB,GB,WAS,,,,,,,,,,,,,,,,,,,435,0.00,,
Sheldrick Redwine,2562711,DB,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,436,0.00,0.0,0.0
J.R. Reed,2564220,DB,NYG,CAR,,,,,,,,,,,,,,,,,,0.00,437,0.00,0.0,0.0
John Reid,2564088,DB,SEA,NO,,,,,,,,,,,,,,,,,,0.00,438,0.00,0.0,0.0
Jordan Richards,2552392,DB,BAL,CIN,,,,,,,,,,,,,,,,,,0.00,439,0.00,0.0,0.0
Elijah Riley,2564853,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.00,440,0.00,0.0,0.0
Darryl Roberts,2553353,DB,WAS,@GB,,,,,,,,,,,,,,,,,,,441,0.00,,
Amik Robertson,2564430,DB,LV,PHI,,,,,,,,,,,,,,,,,,0.00,442,0.00,0.0,0.0
Nickell Robey-Coleman,2540197,DB,DET,@LA,,,,,,,,,,,,,,,,,,0.00,443,0.00,0.0,0.0
Aaron Robinson,2566370,DB,NYG,CAR,,,,,,,,,,,,,,,,,,0.00,444,0.00,0.0,0.0
Patrick Robinson,2508084,DB,FA,Bye,,,,,,,,,,,,,,,,,,,445,0.00,,
Reggie Robinson II,2563863,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,446,0.00,,
Tyree Robinson,2561519,DB,FA,Bye,,,,,,,,,,,,,,,,,,,447,0.00,,
Winston Rose,2556670,DB,FA,Bye,,,,,,,,,,,,,,,,,,,448,0.00,,
D'Angelo Ross,2563057,DB,NE,NYJ,,,,,,,,,,,,,,,,,,0.00,449,0.00,0.0,0.0
Brandon Rusnak,2562912,DB,JAX,Bye,,,,,,,,,,,,,,,,,,,450,0.00,,
KeiVarae Russell,2555547,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,451,0.00,0.0,0.0
Asante Samuel Jr.,2566511,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,452,0.00,,
Stanford Samuels III,2564022,DB,FA,Bye,,,,,,,,,,,,,,,,,,,453,0.00,,
Josiah Scott,2564229,DB,PHI,@LV,,,,,,,,,,,,,,,,,,1.13,454,0.00,1.13,-1.13
Vernon Scott,2564028,DB,GB,WAS,,,,,,,,,,,,,,,,,,0.00,455,0.00,0.0,0.0
Kevon Seymour,2555549,DB,BAL,CIN,,,,,,,,,,,,,,,,,,0.00,456,0.00,0.0,0.0
Kendall Sheffield,2562730,DB,ATL,@MIA,,,,,,,,,,,,,,,,,,0.00,457,0.00,0.0,0.0
Richard Sherman,2495507,DB,TB,CHI,,,,,,,,,,,,,,,,,,0.00,458,0.00,0.0,0.0
LeShaun Sims,2555551,DB,FA,Bye,,,,,,,,,,,,,,,,,,,459,0.00,,
Kemah Siverand,2565189,DB,FA,Bye,,,,,,,,,,,,,,,,,,,460,0.00,,
Buster Skrine,2495343,DB,FA,Bye,,,,,,,,,,,,,,,,,,,461,0.00,,
Harrison Smith,2532948,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,462,0.00,,
Maurice Smith,2559058,DB,FA,Bye,,,,,,,,,,,,,,,,,,,463,0.00,,
Ryan Smith,2555552,DB,LAC,Bye,,,,,,,,,,,,,,,,,,,464,0.00,,
Saivion Smith,2562741,DB,FA,Bye,,,,,,,,,,,,,,,,,,,465,0.00,,
Tremon Smith,2561103,DB,HOU,@ARI,,,,,,,,,,,,,,,,,,0.94,466,0.00,0.94,-0.94
Tye Smith,2552449,DB,MIN,Bye,,,,,,,,,,,,,,,,,,,467,0.00,,
Linden Stephens,2561277,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,468,0.00,,
JaCoby Stevens,2566412,DB,PHI,@LV,,,,,,,,,,,,,,,,,,0.00,469,0.00,0.0,0.0
M.J. Stewart,2560884,DB,CLE,DEN,,,,,,,,,,,,,,,,,,,470,0.00,,
Donovan Stiner,2565795,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,471,0.00,,
Geno Stone,2563584,DB,BAL,CIN,,,,,,,,,,,,,,,,,,0.95,472,0.00,0.95,-0.95
Corey Straughter,2565636,DB,FA,Bye,,,,,,,,,,,,,,,,,,,473,0.00,,
Greg Stroman,2560886,DB,FA,Bye,,,,,,,,,,,,,,,,,,,474,0.00,,
Cameron Sutton,2558849,DB,PIT,Bye,,,,,,,,,,,,,,,,,,,475,0.00,,
D.J. Swearinger,2539943,DB,FA,Bye,,,,,,,,,,,,,,,,,,,476,0.00,,
Teez Tabor,2557955,DB,CHI,@TB,,,,,,,,,,,,,,,,,,4.05,477,0.00,4.05,-4.05
Cordrea Tankersley,2557931,DB,FA,Bye,,,,,,,,,,,,,,,,,,,478,0.00,,
Shakial Taylor,2563129,DB,FA,Bye,,,,,,,,,,,,,,,,,,,479,0.00,,
Roderic Teamer,2562981,DB,LV,PHI,,,,,,,,,,,,,,,,,,,480,0.00,,
Marvell Tell,2562757,DB,IND,@SF,,,,,,,,,,,,,,,,,,,481,0.00,,
Ambry Thomas,2566547,DB,SF,IND,,,,,,,,,,,,,,,,,,0.00,482,0.00,0.0,0.0
Josh Thomas,2565387,DB,BUF,Bye,,,,,,,,,,,,,,,,,,,483,0.00,,
Darian Thompson,2555154,DB,DAL,Bye,,,,,,,,,,,,,,,,,,,484,0.00,,
Tariq Thompson,2566644,DB,FA,Bye,,,,,,,,,,,,,,,,,,,485,0.00,,
Desmond Trufant,2539334,DB,LV,PHI,,,,,,,,,,,,,,,,,,4.03,486,0.00,4.03,-4.03
Kenny Vaccaro,2539320,DB,FA,Bye,,,,,,,,,,,,,,,,,,,487,0.00,,
Donte Vaughn,2565084,DB,FA,Bye,,,,,,,,,,,,,,,,,,,488,0.00,,
Jason Verrett,2543493,DB,SF,IND,,,,,,,,,,,,,,,,,,,489,0.00,,
