PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Joey Slye,2563132,K,NE,NYJ,1.97,0.12,,0.4,0.46,0.4,0.23,,,0.06,6.88,26,25,5.00,-1.88
Joshua Karty,2572201,K,LAR,MIN,2.49,0.12,,0.41,0.46,0.46,0.17,,,0.06,7.37,20,26,4.00,-3.37
Wil Lutz,2556601,K,DEN,CAR,2.2,0.12,,0.43,0.49,0.43,0.24,,,0.06,7.46,17,27,4.00,-3.46
Jason Myers,2553112,K,SEA,BUF,2.2,0.12,,0.4,0.52,0.46,0.17,,,0.06,7.23,21,28,4.00,-3.23
Nick Folk,2507225,K,TEN,@DET,1.77,0.11,,0.43,0.48,0.43,0.16,,,0.05,6.64,28,29,2.00,-4.64
Eddy Pineiro,2560842,K,CAR,@DEN,1.76,0.1,,0.31,0.41,0.31,0.21,,,,5.91,32,30,2.00,-3.91
Cairo Santos,2550636,K,CHI,@WAS,2.27,0.12,,0.42,0.54,0.48,0.24,,,,7.91,13,31,1.00,-6.91
Greg Zuerlein,2534797,K,NYJ,@NE,2.36,0.12,,0.41,0.53,0.47,0.3,,,0.06,8.14,9,32,1.00,-7.14
Ramiz Ahmed,2563692,K,FA,Bye,,,,,,,,,,,,33,33,0.00,
Mike Badgley,2560965,K,DET,TEN,,,,,,,,,,,0.00,34,34,0.00,0.0
Tanner Brown,2569984,K,FA,Bye,,,,,,,,,,,,35,35,0.00,
Graham Gano,71309,K,NYG,@PIT,,,,,,,,,,,0.00,36,36,0.00,0.0
Alex Hale,2573890,K,GB,@JAX,,,,,,,,,,,0.00,37,37,0.00,0.0
Lucas Havrisik,2569534,K,BUF,@SEA,,,,,,,,,,,0.00,38,38,0.00,0.0
Brett Maher,2540243,K,FA,Bye,,,,,,,,,,,,39,39,0.00,
Jude McAtamney,2573503,K,NYG,@PIT,,,,,,,,,,,0.00,40,40,0.00,0.0
Harrison Mevis,2572932,K,FA,Bye,,,,,,,,,,,,41,41,0.00,
Jake Moody,2570308,K,SF,DAL,,,,,,,,,,,0.00,42,42,0.00,0.0
Brayden Narveson,2573470,K,FA,Bye,,,,,,,,,,,,43,43,0.00,
Riley Patterson,2567013,K,FA,Bye,,,,,,,,,,,,44,44,0.00,
Jack Podlesny,2571174,K,FA,Bye,,,,,,,,,,,,45,45,0.00,
Matt Prater,2506677,K,ARI,@MIA,,,,,,,,,,,0.00,46,46,0.00,0.0
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,,47,47,0.00,
Spencer Shrader,2573175,K,FA,Bye,,,,,,,,,,,,48,48,0.00,
Charlie Smyth,2572330,K,NO,@LAC,,,,,,,,,,,0.00,49,49,0.00,0.0
James Turner,2573148,K,FA,Bye,,,,,,,,,,,,50,50,0.00,
Matthew Wright,2562968,K,SF,DAL,,,,,,,,,,,0.00,51,51,0.00,0.0
Cade York,2567487,K,FA,Bye,,,,,,,,,,,,52,52,0.00,
