PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Kirk Merritt,2564481,WR,MIA,IND,,,,,,,,,,,,0.00,268,0.00,0.0,0.0
Marken Michel,2556616,WR,WAS,@ATL,,,,,,,,,,,,0.00,269,0.00,0.0,0.0
Jaydon Mickens,2556861,WR,TB,@NE,,,,,,,,,,,,0.71,270,0.00,0.71,-0.71
Scott Miller,2562865,WR,TB,@NE,,,,,,,,,,,,,271,0.00,,
Dax Milne,2566601,WR,WAS,@ATL,,,,,,,,,,,,0.00,272,0.00,0.0,0.0
Denzel Mims,2564802,WR,NYJ,TEN,,,,,,,,,,,,1.80,273,0.00,1.8,-1.8
Steven Mitchell,2560812,WR,FA,Bye,,,,,,,,,,,,,274,0.00,,
Donte Moncrief,2543614,WR,FA,Bye,,,,,,,,,,,,,275,0.00,,
D.J. Montgomery,2562827,WR,NYJ,TEN,,,,,,,,,,,,0.00,276,0.00,0.0,0.0
Chris Moore,2555209,WR,HOU,@BUF,,,,,,,,,,,,0.00,277,0.00,0.0,0.0
David Moore,2558856,WR,DEN,BAL,,,,,,,,,,,,4.38,278,0.00,4.38,-4.38
Elijah Moore,2566385,WR,NYJ,TEN,,,,,,,,,,,,0.00,279,0.00,0.0,0.0
Jason Moore,2562860,WR,LAC,LV,,,,,,,,,,,,0.00,280,0.00,0.0,0.0
Jaylon Moore,2565342,WR,BAL,@DEN,,,,,,,,,,,,0.00,281,0.00,0.0,0.0
Stanley Morgan,2562504,WR,CIN,JAX,,,,,,,,,,,,1.02,282,0.00,1.02,-1.02
JoJo Natson,2558905,WR,CLE,@MIN,,,,,,,,,,,,0.00,283,0.00,0.0,0.0
J.J. Nelson,2552656,WR,FA,Bye,,,,,,,,,,,,,284,0.00,,
Dazz Newsome,2565932,WR,CHI,DET,,,,,,,,,,,,0.00,285,0.00,0.0,0.0
Tre Nixon,2565681,WR,NE,TB,,,,,,,,,,,,0.00,286,0.00,0.0,0.0
Gunner Olszewski,2563329,WR,NE,TB,,,,,,,,,,,,0.62,287,0.00,0.62,-0.62
Josh Palmer,2566502,WR,LAC,LV,,,,,,,,,,,,1.70,288,0.00,1.7,-1.7
Aaron Parker,2563860,WR,CAR,@DAL,,,,,,,,,,,,,289,0.00,,
Dezmon Patmon,2564130,WR,IND,@MIA,,,,,,,,,,,,0.00,290,0.00,0.0,0.0
Josh Pearson,2565240,WR,FA,Bye,,,,,,,,,,,,,291,0.00,,
Donovan Peoples-Jones,2563803,WR,CLE,@MIN,,,,,,,,,,,,4.70,292,0.00,4.7,-4.7
Breshad Perriman,2552597,WR,FA,Bye,,,,,,,,,,,,,293,0.00,,
Dante Pettis,2560836,WR,NYG,@NO,,,,,,,,,,,,,294,0.00,,
De'Mornay Pierson-El,2561390,WR,DEN,BAL,,,,,,,,,,,,0.00,295,0.00,0.0,0.0
Brandon Powell,2561261,WR,LA,ARI,,,,,,,,,,,,0.00,296,0.00,0.0,0.0
Cornell Powell,2566187,WR,KC,@PHI,,,,,,,,,,,,0.00,297,0.00,0.0,0.0
Austin Proehl,2561160,WR,BUF,HOU,,,,,,,,,,,,0.00,298,0.00,0.0,0.0
Blake Proehl,2567019,WR,MIN,CLE,,,,,,,,,,,,0.00,299,0.00,0.0,0.0
Trey Quinn,2560847,WR,FA,Bye,,,,,,,,,,,,,300,0.00,,
Damion Ratley,2561054,WR,DAL,CAR,,,,,,,,,,,,0.00,301,0.00,0.0,0.0
Joe Reed,2565069,WR,LAC,LV,,,,,,,,,,,,,302,0.00,,
A.J. Richardson,2563019,WR,FA,Bye,,,,,,,,,,,,,303,0.00,,
Riley Ridley,2562713,WR,FA,Bye,,,,,,,,,,,,,304,0.00,,
Darece Roberson Jr,2565771,WR,FA,Bye,,,,,,,,,,,,,305,0.00,,
Andre Roberts,497320,WR,LAC,LV,,,,,,,,,,,,1.44,306,0.00,1.44,-1.44
Demarcus Robinson,2555478,WR,KC,@PHI,,,,,,,,,,,,4.90,307,0.00,4.9,-4.9
Amari Rodgers,2566091,WR,GB,PIT,,,,,,,,,,,,1.05,308,0.00,1.05,-1.05
Chris Rowland,2563524,WR,FA,Bye,,,,,,,,,,,,,309,0.00,,
Dalton Schoen,2565078,WR,FA,Bye,,,,,,,,,,,,,310,0.00,,
Anthony Schwartz,2565986,WR,CLE,@MIN,,,,,,,,,,,,2.42,311,0.00,2.42,-2.42
Caleb Scott,2561270,WR,FA,Bye,,,,,,,,,,,,,312,0.00,,
Mathew Sexton,2565792,WR,FA,Bye,,,,,,,,,,,,,313,0.00,,
Sterling Shepard,2555295,WR,NYG,@NO,,,,,,,,,,,,0.00,314,0.00,0.0,0.0
Trent Sherfield,2561272,WR,SF,SEA,,,,,,,,,,,,1.87,315,0.00,1.87,-1.87
David Sills,2562732,WR,NYG,@NO,,,,,,,,,,,,0.00,316,0.00,0.0,0.0
Tyler Simmons,2564091,WR,FA,Bye,,,,,,,,,,,,,317,0.00,,
Micah Simon,2565576,WR,FA,Bye,,,,,,,,,,,,,318,0.00,,
Steven Sims,2563033,WR,PIT,@GB,,,,,,,,,,,,0.00,319,0.00,0.0,0.0
Ben Skowronek,2566247,WR,LA,ARI,,,,,,,,,,,,0.00,320,0.00,0.0,0.0
Darius Slayton,2562736,WR,NYG,@NO,,,,,,,,,,,,0.00,321,0.00,0.0,0.0
Jeff Smith,2562845,WR,NYJ,TEN,,,,,,,,,,,,0.00,322,0.00,0.0,0.0
Shi Smith,2565908,WR,CAR,@DAL,,,,,,,,,,,,0.00,323,0.00,0.0,0.0
Tre'Quan Smith,2560878,WR,NO,NYG,,,,,,,,,,,,0.00,324,0.00,0.0,0.0
Vyncint Smith,2561427,WR,NYJ,TEN,,,,,,,,,,,,0.00,325,0.00,0.0,0.0
Ihmir Smith-Marsette,2566319,WR,MIN,CLE,,,,,,,,,,,,0.00,326,0.00,0.0,0.0
Diontae Spencer,2550734,WR,DEN,BAL,,,,,,,,,,,,1.01,327,0.00,1.01,-1.01
Marquez Stevenson,2565878,WR,BUF,HOU,,,,,,,,,,,,,328,0.00,,
Kenny Stills,2540202,WR,NO,NYG,,,,,,,,,,,,2.94,329,0.00,2.94,-2.94
Dillon Stoner,2565663,WR,LV,@LAC,,,,,,,,,,,,0.00,330,0.00,0.0,0.0
Eli Stove,2566520,WR,FA,Bye,,,,,,,,,,,,,331,0.00,,
Mike Strachan,2565615,WR,IND,@MIA,,,,,,,,,,,,1.63,332,0.00,1.63,-1.63
Ryan Switzer,2557960,WR,CLE,@MIN,,,,,,,,,,,,,333,0.00,,
Donte Sylencieux,2566626,WR,FA,Bye,,,,,,,,,,,,,334,0.00,,
Golden Tate,497326,WR,FA,Bye,,,,,,,,,,,,,335,0.00,,
Khalil Tate,2564859,WR,FA,Bye,,,,,,,,,,,,,336,0.00,,
Malik Taylor,2562995,WR,GB,PIT,,,,,,,,,,,,1.24,337,0.00,1.24,-1.24
Trent Taylor,2558202,WR,CIN,JAX,,,,,,,,,,,,0.00,338,0.00,0.0,0.0
Tamorrion Terry,2567130,WR,FA,Bye,,,,,,,,,,,,,339,0.00,,
De'Anthony Thomas,2543638,WR,FA,Bye,,,,,,,,,,,,,340,0.00,,
Michael Thomas,2556370,WR,NO,NYG,,,,,,,,,,,,,341,0.00,,
Cody Thompson,2562759,WR,SEA,@SF,,,,,,,,,,,,1.20,342,0.00,1.2,-1.2
Laquon Treadwell,2555214,WR,JAX,@CIN,,,,,,,,,,,,0.00,343,0.00,0.0,0.0
DJ Turner,2565666,WR,LV,@LAC,,,,,,,,,,,,0.00,344,0.00,0.0,0.0
Malik Turner,2561671,WR,DAL,CAR,,,,,,,,,,,,1.10,345,0.00,1.1,-1.1
John Ursua,2562960,WR,SEA,@SF,,,,,,,,,,,,,346,0.00,,
Marquez Valdes-Scantling,2560907,WR,GB,PIT,,,,,,,,,,,,0.00,347,0.00,0.0,0.0
Tyler Vaughns,2565618,WR,PIT,@GB,,,,,,,,,,,,0.00,348,0.00,0.0,0.0
Ben Victor,2564781,WR,BAL,@DEN,,,,,,,,,,,,0.00,349,0.00,0.0,0.0
Tre Walker,2566650,WR,FA,Bye,,,,,,,,,,,,,350,0.00,,
JoJo Ward,2564946,WR,FA,Bye,,,,,,,,,,,,,351,0.00,,
Scotty Washington,2563743,WR,FA,Bye,,,,,,,,,,,,,352,0.00,,
Justin Watson,2560051,WR,TB,@NE,,,,,,,,,,,,,353,0.00,,
Jester Weah,2560922,WR,FA,Bye,,,,,,,,,,,,,354,0.00,,
Antoine Wesley,2562779,WR,ARI,@LA,,,,,,,,,,,,0.00,355,0.00,0.0,0.0
Cody White,2564313,WR,PIT,@GB,,,,,,,,,,,,1.67,356,0.00,1.67,-1.67
Kevin White,2553432,WR,NO,NYG,,,,,,,,,,,,0.00,357,0.00,0.0,0.0
Isaac Whitney,2559008,WR,FA,Bye,,,,,,,,,,,,,358,0.00,,
Kristian Wilkerson,2565480,WR,NE,TB,,,,,,,,,,,,0.00,359,0.00,0.0,0.0
Chad Williams,2558208,WR,FA,Bye,,,,,,,,,,,,,360,0.00,,
Duke Williams,2556836,WR,FA,Bye,,,,,,,,,,,,,361,0.00,,
Preston Williams,2562805,WR,MIA,IND,,,,,,,,,,,,0.00,362,0.00,0.0,0.0
Seth Williams,2566052,WR,DEN,BAL,,,,,,,,,,,,0.00,363,0.00,0.0,0.0
Tyrell Williams,2553913,WR,FA,Bye,,,,,,,,,,,,,364,0.00,,
Derrick Willies,2561470,WR,FA,Bye,,,,,,,,,,,,,365,0.00,,
Javon Wims,2560939,WR,LV,@LAC,,,,,,,,,,,,0.00,366,0.00,0.0,0.0
Juwann Winfree,2562956,WR,GB,PIT,,,,,,,,,,,,0.00,367,0.00,0.0,0.0
Isaiah Wright,2565316,WR,FA,Bye,,,,,,,,,,,,,368,0.00,,
Isaiah Zuber,2564658,WR,FA,Bye,,,,,,,,,,,,,369,0.00,,
Jakeem Grant,2556190,WR,CHI,DET,,,,,1,-7,,,,,1,2.17,370,-2.20,2.17,-4.37
